N,P,K,temperature,humidity,ph,rainfall,label,EC,Calcium,Magnesium,Sulfur,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,CEC,Fertilizer Recommendation
66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,maize,1.396642815,1499.100409,492.8651117,16.2358228,15.59662176,44.07739392,4.561585612,4.430571669,2.104842985,0.240388239,9.987765346,Muriate of Potash (High Potassium)
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,maize,1.64765121,3637.594105,247.2046021,36.19725121,16.76443267,47.40665406,5.51869095,0.606636731,1.415399514,0.549546262,24.48682363,Muriate of Potash (High Potassium)
77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,maize,0.661274883,4747.706601,424.7906192,88.0767007,40.16918521,17.10690796,3.197228181,4.449642012,0.963881354,0.82966134,5.539241357,Muriate of Potash (High Potassium)
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,maize,2.42738016,4458.91463,387.0504712,48.67594313,9.853883931,47.99773293,1.298984339,3.103585414,0.74985118,0.359358622,12.20666018,Muriate of Potash (High Potassium)
74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,maize,0.258470608,2097.063527,498.9164831,59.12948816,49.84986204,17.36492628,8.981724665,3.427223679,0.166991373,0.372872185,29.1803957,Muriate of Potash (High Potassium)
83,45,21,18.83344471,58.75082029,5.716222912,79.7532896,maize,2.352618938,3445.816319,118.8118914,69.57552087,43.9440209,1.218737204,9.618617403,4.225162299,3.761659566,0.128912941,38.09456644,Muriate of Potash (High Potassium)
100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,maize,2.264049201,1655.483534,318.562982,43.10015483,4.527089603,11.19238116,7.72444685,4.968471412,1.871476698,0.037606643,17.6484413,Muriate of Potash (High Potassium)
79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,maize,0.705678989,3938.3824,153.1361143,83.614829,44.7018365,44.01356792,7.771389723,4.35865989,0.52681968,0.560163692,5.431654305,Muriate of Potash (High Potassium)
94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,maize,0.918254442,2885.11986,374.915419,72.32359221,45.95002199,8.04242358,6.3853959,4.021408299,1.901701064,0.806702976,24.62671617,Muriate of Potash (High Potassium)
75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,maize,1.168369621,4527.851953,367.6030631,57.40510619,10.46338241,5.312230888,8.299181587,2.137588661,4.425381804,0.918623105,31.03646563,Muriate of Potash (High Potassium)
78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,maize,1.403321427,2415.773705,257.1501987,22.85287069,21.65379338,49.3018701,9.389015039,4.898733235,2.773446604,0.023702006,28.36403249,Muriate of Potash (High Potassium)
87,54,20,25.61707368,63.4711755,6.576418207,108.8303762,maize,2.291898363,3250.392558,133.9395173,13.22409741,28.33674395,48.4162473,1.812915262,0.149072211,1.662905664,0.359005188,37.97783142,Muriate of Potash (High Potassium)
87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,maize,0.951871856,3663.016952,379.7509225,76.67777623,41.10132092,48.68931691,2.58340432,2.551279064,2.558711123,0.533320196,20.30252528,Muriate of Potash (High Potassium)
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,maize,1.496506727,4359.178381,430.0735889,26.88488699,20.21634163,10.45382386,3.157441043,0.27097988,2.420447432,0.885615693,12.90051335,Muriate of Potash (High Potassium)
84,57,25,22.53510514,67.99257471,6.489040367,64.40866039,maize,2.170288471,4158.139894,153.999833,58.98351095,21.23172165,25.61772332,3.803144358,0.356487647,3.110920449,0.572162588,26.48929612,Muriate of Potash (High Potassium)
64,35,23,23.02038334,61.89472002,5.680361038,63.03843397,maize,1.461247336,3073.948957,137.1016648,71.12518619,4.185977505,46.97054424,5.235457532,1.057557597,2.512671095,0.782998039,12.2129287,Muriate of Potash (High Potassium)
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,maize,1.658566016,1453.938819,103.3196578,29.9936055,35.02732472,42.49362554,1.684001726,1.510291576,1.552281729,0.268745492,36.73627981,Muriate of Potash (High Potassium)
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,maize,0.952667917,3630.180886,261.3766076,19.13527671,3.918933811,37.98403626,9.939117411,3.521840873,4.561143653,0.782085826,23.24190093,Muriate of Potash (High Potassium)
75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,maize,1.038067865,1109.020195,88.33147733,62.54781297,22.08866726,43.60023716,0.84552842,4.281095172,3.298033678,0.428367043,23.50893951,Muriate of Potash (High Potassium)
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize,1.393847923,3417.532793,261.4658557,59.35753021,37.89031494,26.69007009,1.379567983,0.868359211,1.465981093,0.161802159,34.18768788,Muriate of Potash (High Potassium)
98,35,18,23.79746068,74.82913698,6.252797548,91.76337172,maize,2.018800222,1534.669129,234.2444999,17.20186457,23.37913368,32.69743592,2.641322269,3.110772391,2.188775126,0.755511101,12.78058471,Muriate of Potash (High Potassium)
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,maize,2.428436184,4194.317328,75.92776688,48.35189838,29.34959749,40.48119711,1.268532804,2.275647886,0.60561462,0.592947535,36.77974813,Muriate of Potash (High Potassium)
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,maize,2.234642897,1304.084714,371.4322534,96.02840519,25.83730638,20.53642089,6.360378328,3.501694661,4.535604166,0.867589451,16.46799283,Muriate of Potash (High Potassium)
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,maize,1.444804973,3295.213748,361.7923157,34.28593144,10.08451082,12.04250088,1.980037767,0.970052349,1.859447248,0.97504902,20.01982819,Muriate of Potash (High Potassium)
74,48,17,21.63162756,60.27766379,6.430616465,69.21803098,maize,0.512172297,4612.570632,214.5611915,21.29711675,47.79036737,1.982336987,4.800813056,3.834276947,2.289746025,0.857382045,8.607060237,Muriate of Potash (High Potassium)
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,maize,0.38570338,3687.450844,203.2877687,26.1904056,12.89731518,26.38620072,8.157329177,2.895238218,3.998979906,0.895685414,38.52145236,Muriate of Potash (High Potassium)
69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,maize,1.227962667,4712.032952,102.5347978,98.3740938,4.675592349,46.74226973,1.073563973,3.566688013,1.026295359,0.065167004,10.96388357,Muriate of Potash (High Potassium)
96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,maize,2.42096922,4512.354915,489.6689272,35.80947013,27.16583647,1.928304262,7.137097951,3.633687342,3.300146063,0.06240376,38.58843091,Muriate of Potash (High Potassium)
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize,1.732016605,3150.549679,272.953435,96.61030511,20.90684545,48.10566351,5.141311702,2.114735142,2.373045064,0.398181358,34.13964031,Muriate of Potash (High Potassium)
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize,2.211748261,4641.108969,242.0594739,41.43771387,37.44532167,5.389771546,2.006669645,2.059539459,1.233843114,0.037348457,32.67108118,Muriate of Potash (High Potassium)
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,maize,1.475019538,1236.176901,87.76374963,59.69809355,29.95065928,26.88378668,9.198754444,2.855999718,0.103208284,0.060955577,22.46277192,Muriate of Potash (High Potassium)
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,maize,1.511123335,3981.971756,144.0349128,33.77840203,12.70637729,28.03227107,7.812958975,0.89917789,1.165123815,0.172146497,22.22545407,Muriate of Potash (High Potassium)
99,36,20,20.57981887,65.34583901,6.671085817,78.34604471,maize,2.33100489,3906.255145,459.7083406,85.92575944,26.82516921,48.30702715,9.738116391,2.122330703,3.402027725,0.219523241,39.74234156,Muriate of Potash (High Potassium)
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize,0.621025215,3283.406868,311.3882709,13.58334598,34.78486495,42.45225357,5.173213947,4.413255511,0.32312306,0.839453438,11.86970292,Muriate of Potash (High Potassium)
87,60,23,20.27317074,63.91281869,6.439071996,62.50351892,maize,1.118441543,2375.507952,141.36765,43.38250722,38.95708594,35.7898872,7.623846114,3.86249693,0.120081165,0.522636547,29.70574544,Muriate of Potash (High Potassium)
60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,maize,0.926886521,2534.038702,439.3318975,70.60912107,40.42677079,7.08772719,8.64144756,4.752543045,1.085186022,0.684418346,5.198883303,Muriate of Potash (High Potassium)
94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,maize,2.02311487,1186.948529,389.966227,13.02131394,8.821766134,2.911271015,1.810458649,1.838903618,1.342156503,0.188417959,33.95292994,Muriate of Potash (High Potassium)
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,maize,1.350830921,3385.512384,181.2100907,35.59355285,34.20093336,6.814296092,4.432297924,3.242713874,4.778487496,0.158189339,35.71099833,Muriate of Potash (High Potassium)
84,44,21,21.869274,61.91044947,5.850439831,107.2681929,maize,2.218327263,2915.855829,181.492982,63.53400145,37.54927927,41.04629236,7.339396707,0.953506014,2.584100679,0.242633278,24.07128625,Muriate of Potash (High Potassium)
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize,1.981245,3720.916701,325.1685978,64.20324414,2.465979019,37.10221879,4.942402869,2.446965165,3.464303659,0.219020656,6.426028108,Muriate of Potash (High Potassium)
66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,maize,2.385063436,4139.80638,392.1541654,12.24343416,42.93405278,41.6113668,2.021252792,4.003758152,0.719295134,0.160701827,15.61178831,Muriate of Potash (High Potassium)
63,35,16,22.02720976,65.35549924,6.272417541,83.73280082,maize,2.321000166,2593.299858,396.0063133,76.99496082,22.79235595,14.86125146,6.836259953,1.722293836,3.28338589,0.748836704,28.98177656,Muriate of Potash (High Potassium)
79,45,20,23.80546189,59.24537979,5.715208817,89.9622014,maize,1.927280258,2510.191891,479.078823,57.67258132,36.28670907,5.655907642,8.963492574,4.646541857,0.437917251,0.979949311,35.5464174,Muriate of Potash (High Potassium)
72,60,25,18.52510753,69.0276233,5.773454729,88.10234397,maize,0.250836937,2624.98275,90.4877681,50.64850729,17.69096233,4.009461462,0.80869441,0.894742997,4.371717151,0.647540985,31.48963354,Muriate of Potash (High Potassium)
67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,maize,1.057460204,1262.910865,219.3943904,46.59033323,38.70906824,7.786757621,0.290380566,4.023168076,0.117867047,0.88946525,36.49372237,Muriate of Potash (High Potassium)
86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,maize,1.129345419,4760.36082,294.6810865,76.90987818,32.99532164,14.77497214,1.769849523,4.821849689,2.967211175,0.328103401,25.16488237,Muriate of Potash (High Potassium)
76,48,18,19.29563411,69.63481219,5.77597783,83.21030571,maize,0.245265928,1268.701511,356.9131902,34.87214833,3.02662251,24.92433655,4.649038884,4.029477716,3.568640821,0.736971182,9.057248819,Muriate of Potash (High Potassium)
75,53,18,20.68899915,59.4375337,6.864793607,103.651438,maize,0.453523957,4070.734773,68.47375185,48.87023745,44.66469619,23.14953741,5.565850051,2.236621697,0.913389136,0.860445106,21.66127507,Muriate of Potash (High Potassium)
81,45,23,19.32666088,68.034493,6.192360003,84.22969177,maize,0.383519296,2030.599955,52.29975628,40.70175516,28.01169967,36.10973136,8.348870566,0.387554347,0.508935033,0.180159174,9.436736099,Muriate of Potash (High Potassium)
73,45,21,24.60532218,73.58868502,6.636803223,96.59195302,maize,1.516993986,3150.080611,240.7715352,47.59907414,8.843640516,10.37975038,5.617376944,1.559166028,3.331067984,0.733656161,6.262283824,Muriate of Potash (High Potassium)
71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,maize,1.705687449,3140.708474,399.4163656,21.33032277,25.06293032,24.61562248,7.457800781,3.849118919,1.80020216,0.015824511,35.10364048,Muriate of Potash (High Potassium)
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,maize,1.640634007,3296.647289,319.537498,45.76015864,19.33926847,6.115012055,8.690233649,2.198193406,1.86980735,0.04345456,10.45960002,Muriate of Potash (High Potassium)
99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,maize,1.720420734,4923.742409,489.0138814,82.6252431,15.63375135,32.57529766,9.312722337,3.025615564,2.085836358,0.959184944,34.22541478,Muriate of Potash (High Potassium)
62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,maize,0.684828092,4112.863031,489.2577533,68.91296591,11.54578426,2.15916626,1.096813406,4.99646264,0.571191899,0.200338271,10.18302367,Muriate of Potash (High Potassium)
86,37,16,20.51716779,59.21235483,5.561510732,67.61013737,maize,0.474914956,3429.278574,425.8201581,68.36795463,27.58251573,27.93276108,9.996362211,2.584366592,2.508662735,0.406868971,30.35938436,Muriate of Potash (High Potassium)
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,maize,2.301611488,2168.128528,384.0209993,46.51042623,48.32194949,32.85290001,8.208100859,4.383589574,3.48167541,0.677148625,32.19894938,Muriate of Potash (High Potassium)
76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,maize,0.56139643,4638.851589,183.0803287,84.80007828,5.71602264,27.74155848,4.376440824,0.851570555,4.817338922,0.107222507,16.49950152,Muriate of Potash (High Potassium)
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,maize,2.044071833,4760.090321,252.6262374,28.9214946,16.88320824,27.59175378,5.621484652,4.043573952,3.9609442,0.954245039,31.03263363,Muriate of Potash (High Potassium)
74,39,23,22.6265115,65.77472881,6.78073637,88.17251033,maize,0.283303843,3956.327464,476.7792672,54.17184579,39.99174437,2.320960539,7.652652445,0.750228766,2.00764779,0.469214969,34.24289953,Muriate of Potash (High Potassium)
81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,maize,0.609567388,1656.906678,236.3533705,79.55981744,20.37955551,49.31246139,0.269498674,1.943917943,3.047799286,0.5300211,10.53851905,Muriate of Potash (High Potassium)
63,42,21,23.26237612,72.33125523,5.798423908,67.10225139,maize,1.132752338,4648.322875,147.8187984,17.42226599,25.00820355,3.038566062,1.432408517,3.540480036,1.740394853,0.511560048,32.20298088,Muriate of Potash (High Potassium)
99,38,21,22.88330922,71.59722446,6.352471866,67.72777298,maize,1.170929749,4676.117247,243.6521944,39.18537152,34.90672234,7.964587234,5.401282088,3.038430652,0.690341513,0.600651376,25.46442861,Muriate of Potash (High Potassium)
90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,maize,0.259289277,2052.000816,359.5025506,47.04808837,31.95410314,9.283260511,0.828661424,4.04039639,0.500073536,0.395211461,23.18577904,Muriate of Potash (High Potassium)
68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,maize,0.204323742,2276.27429,266.9541793,47.4557368,15.62827055,21.4175928,6.415571939,1.619453273,1.41511301,0.97849032,30.58785865,Muriate of Potash (High Potassium)
60,57,24,18.66116213,61.55327249,6.121294041,75.03247667,maize,2.206519856,3353.945677,241.3764198,64.08263788,25.39354505,19.04476418,9.63578974,0.306074946,1.096454188,0.327169061,16.00143267,Muriate of Potash (High Potassium)
71,52,18,25.10787449,55.97732754,5.790770203,78.16077693,maize,1.227986839,3750.034085,289.3731822,32.81763781,15.88829257,22.51549331,5.406328055,4.064047851,2.585115611,0.343101918,9.432267692,Muriate of Potash (High Potassium)
61,59,17,23.33844615,59.24580604,6.47444292,105.0083144,maize,1.834726937,1046.513474,82.28989299,73.53794178,11.16461279,18.30591158,2.610851072,1.666655008,2.07263911,0.688727774,37.87240847,Muriate of Potash (High Potassium)
88,38,15,25.08239719,65.92195844,6.455116637,62.49190812,maize,2.234096637,4427.361096,461.0961934,84.14336432,6.162927278,35.75479118,4.625035788,1.15314658,1.879327179,0.642690708,23.40636133,Muriate of Potash (High Potassium)
65,60,22,25.36768364,72.52054555,6.606984086,107.9124111,maize,2.411821047,3492.278511,457.7413578,24.61736253,48.92668037,43.64910627,4.773138217,1.096418526,2.556635681,0.454169337,26.6105506,Muriate of Potash (High Potassium)
78,37,22,25.34217103,63.31801994,6.330554389,74.52082026,maize,2.156939363,1351.086362,485.6234673,46.41656518,18.59398275,30.50097697,0.541419995,0.700652984,1.94064408,0.481987061,13.88835843,Muriate of Potash (High Potassium)
78,58,15,25.00933355,67.816568,6.528631266,62.91359494,maize,1.968751581,4599.011785,190.5476423,93.40408264,16.57656992,22.96816497,5.796092062,2.721824591,3.506698528,0.050257342,32.78183898,Muriate of Potash (High Potassium)
92,60,23,18.66746724,71.516474,5.721667141,69.93293255,maize,1.267967245,3360.151428,359.4161722,37.85706659,36.67236519,17.93359587,0.96284074,4.883521694,2.675972801,0.118772374,21.48232464,Muriate of Potash (High Potassium)
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize,1.603709416,4247.264546,480.7820757,59.33981464,22.58292255,14.40422744,1.662008842,0.360427233,0.334609538,0.972322148,36.64056043,Muriate of Potash (High Potassium)
91,55,15,18.09300227,72.61024172,6.376651091,78.96159541,maize,0.499134578,2806.370865,425.2251708,70.83254658,30.18026887,33.27176498,8.090102627,2.472910005,2.554073072,0.442573458,15.01126862,Muriate of Potash (High Potassium)
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize,2.080032471,1590.611566,72.77953253,55.85190854,17.82802259,1.938520893,5.892889037,1.110202993,0.283973608,0.049688192,39.84743458,Muriate of Potash (High Potassium)
87,48,25,18.65396672,61.37879671,6.656730008,93.62039175,maize,0.46476733,4355.06744,138.9630676,86.45783153,10.04161837,35.21431484,4.337741763,0.16110409,4.024596976,0.044741442,17.59332075,Muriate of Potash (High Potassium)
